Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Arron Afflalo,26.0,DEN,Wing,228,63,-1.1%,47,+0.0%,11,+12.3%,30,+3.4%,15,+6.3%,51,-1.4%,85,-7.9%,80,-5.6%
Lavoy Allen,22.7,PHI,Big,234,33,+1.8%,24,+5.0%,57,-0.6%,37,+2.2%,43,+1.2%,77,-11.1%,71,-3.3%,80,-5.1%
Ray Allen,36.3,BOS,Wing,610,16,+4.0%,9,+8.5%,46,+1.3%,41,+1.5%,34,+2.0%,72,-9.1%,43,+2.7%,58,-0.4%
Tony Allen,29.8,MEM,Wing,170,88,-5.1%,7,+9.5%,33,+3.4%,99,-19.7%,96,-10.6%,73,-9.8%,89,-10.9%,93,-9.9%
Ryan Anderson,23.5,ORL,Big,172,23,+3.2%,82,-7.6%,33,+3.0%,65,-3.6%,50,+0.6%,19,+15.0%,14,+11.1%,10,+11.8%
Carmelo Anthony,27.4,NYK,Forward,203,1,+11.1%,80,-7.1%,73,-4.3%,3,+17.6%,54,-0.1%,4,+25.5%,6,+18.2%,2,+20.9%
Joel Anthony,29.2,MIA,Big,319,51,-0.0%,63,-3.4%,58,-0.9%,59,-2.3%,65,-1.8%,18,+15.6%,39,+3.7%,16,+8.6%
Omer Asik,25.3,CHI,Big,128,77,-2.8%,81,-7.3%,87,-9.9%,44,+0.8%,67,-2.5%,5,+25.0%,58,-0.6%,35,+3.6%
Leandro Barbosa,28.9,IND,Wing,214,30,+2.0%,25,+3.5%,21,+6.5%,35,+2.7%,19,+4.9%,15,+17.0%,95,-16.3%,87,-7.6%
Matt Barnes,31.6,LAL,Wing,173,59,-0.7%,77,-6.6%,41,+1.8%,50,-0.3%,51,+0.4%,55,-2.7%,50,+2.0%,49,+1.1%
Brandon Bass,26.5,BOS,Big,603,21,+3.3%,8,+9.0%,59,-0.9%,52,-1.3%,63,-1.2%,30,+9.1%,73,-3.9%,55,+0.1%
Shane Battier,33.1,MIA,Wing,761,46,+0.4%,36,+1.5%,41,+1.8%,23,+4.6%,24,+3.4%,72,-9.1%,61,-1.4%,72,-3.3%
Mike Bibby,33.5,NYK,Point,108,58,-0.5%,96,-15.2%,6,+16.2%,51,-1.0%,7,+8.1%,58,-4.4%,56,-0.2%,67,-1.7%
Steve Blake,31.7,LAL,Point,298,55,-0.4%,51,-0.5%,61,-1.7%,66,-4.3%,69,-3.2%,70,-8.8%,40,+3.5%,51,+0.7%
Eric Bledsoe,21.9,LAC,Combo,184,62,-0.9%,11,+7.8%,90,-11.0%,59,-2.6%,85,-7.0%,35,+7.0%,85,-7.9%,76,-3.7%
Matt Bonner,31.6,SAS,Big,156,60,-0.7%,73,-4.9%,65,-2.3%,31,+3.4%,48,+0.8%,28,+9.3%,84,-7.2%,66,-1.5%
Carlos Boozer,29.9,CHI,Big,200,15,+4.2%,53,-0.9%,85,-8.5%,17,+5.8%,44,+1.2%,23,+12.5%,11,+14.4%,6,+15.0%
Chris Bosh,27.6,MIA,Big,438,42,+0.7%,31,+2.8%,50,+0.8%,24,+4.4%,27,+2.9%,74,-10.2%,70,-3.2%,84,-6.6%
Avery Bradley,20.9,BOS,Combo,247,96,-7.4%,90,-9.1%,88,-10.7%,72,-5.6%,91,-8.1%,59,-4.8%,54,-0.0%,65,-1.5%
Elton Brand,32.6,PHI,Big,355,68,-1.4%,48,+0.0%,82,-6.8%,54,-1.7%,72,-3.4%,21,+13.7%,52,+1.1%,33,+3.8%
Corey Brewer,25.7,DEN,Wing,112,44,+0.5%,14,+7.2%,93,-12.7%,40,+1.7%,80,-5.3%,92,-21.3%,11,+13.5%,54,+0.2%
Kobe Bryant,33.2,LAL,Wing,475,20,+3.6%,5,+13.6%,0,+33.1%,38,+1.9%,3,+12.2%,68,-8.7%,93,-12.5%,94,-12.0%
Caron Butler,31.6,LAC,Wing,266,5,+6.8%,28,+3.1%,15,+10.5%,82,-8.7%,41,+1.4%,54,-2.1%,1,+26.0%,4,+17.0%
Andrew Bynum,24.0,LAL,Big,450,52,-0.2%,13,+7.4%,7,+15.9%,36,+2.5%,7,+7.9%,84,-15.5%,92,-12.0%,95,-14.1%
Vince Carter,34.8,DAL,Wing,106,67,-1.4%,100,-18.6%,38,+2.1%,76,-6.9%,72,-3.4%,1,+38.1%,76,-4.9%,27,+5.3%
Mario Chalmers,25.5,MIA,Point,801,61,-0.8%,50,-0.3%,23,+6.0%,46,+0.6%,28,+2.7%,97,-29.6%,35,+4.0%,86,-7.4%
Tyson Chandler,29.1,NYK,Big,166,82,-4.0%,80,-7.2%,50,+0.5%,7,+10.0%,23,+3.8%,88,-17.6%,41,+3.0%,72,-3.0%
Norris Cole,23.0,MIA,Point,142,65,-1.2%,44,+0.2%,84,-8.0%,77,-7.4%,85,-7.1%,8,+22.7%,87,-8.2%,33,+4.3%
Darren Collison,24.2,IND,Point,195,15,+4.2%,37,+1.5%,40,+1.9%,5,+11.8%,11,+7.0%,17,+15.9%,78,-5.4%,54,+0.2%
Nick Collison,31.0,OKC,Big,319,34,+1.5%,63,-3.1%,66,-2.5%,62,-2.9%,67,-2.3%,28,+9.3%,23,+7.2%,17,+7.9%
Mike Conley,24.1,MEM,Point,276,32,+1.8%,70,-4.6%,8,+14.3%,93,-14.6%,76,-3.9%,45,+1.7%,3,+22.1%,8,+12.5%
Glen Davis,25.8,ORL,Big,190,48,+0.2%,46,+0.1%,52,+0.4%,60,-2.6%,58,-0.4%,83,-15.1%,24,+7.0%,50,+1.0%
Luol Deng,26.5,CHI,Wing,227,56,-0.5%,39,+1.3%,92,-11.3%,67,-5.0%,90,-7.9%,100,-50.0%,5,+20.8%,11,+11.2%
Boris Diaw,29.5,SAS,Big,342,89,-5.4%,54,-1.1%,80,-5.8%,72,-6.1%,82,-5.7%,81,-14.5%,53,+0.1%,76,-3.6%
Keyon Dooling,31.5,BOS,Combo,197,69,-1.5%,49,-0.0%,24,+5.7%,58,-2.2%,40,+1.5%,50,-0.3%,75,-4.6%,77,-3.8%
Tim Duncan,35.5,SAS,Big,460,86,-5.0%,67,-3.9%,72,-3.7%,69,-5.3%,81,-5.6%,71,-9.0%,42,+3.0%,62,-1.1%
Kevin Durant,23.1,OKC,Forward,834,40,+0.9%,38,+1.4%,95,-13.1%,2,+18.2%,62,-0.9%,50,+0.2%,49,+2.3%,46,+1.4%
Devin Ebanks,22.0,LAL,Wing,118,76,-2.6%,43,+0.4%,97,-14.4%,80,-8.0%,97,-10.8%,7,+22.9%,72,-3.4%,38,+3.1%
Reggie Evans,31.5,LAC,Big,197,97,-7.7%,65,-3.4%,89,-11.0%,57,-2.0%,84,-6.7%,48,+0.5%,93,-12.0%,89,-8.8%
Kenneth Faried,21.9,DEN,Big,191,67,-1.3%,21,+5.8%,9,+13.9%,49,+0.1%,11,+6.9%,36,+4.7%,99,-26.2%,96,-14.9%
Derrick Favors,20.3,UTA,Big,109,87,-5.0%,99,-16.8%,85,-8.0%,6,+11.5%,41,+1.4%,93,-23.0%,33,+4.5%,83,-5.8%
Landry Fields,23.3,NYK,Wing,105,54,-0.4%,2,+15.5%,26,+5.4%,94,-14.9%,78,-5.0%,89,-18.8%,24,+6.9%,69,-2.6%
Derek Fisher,37.2,OKC,Point,419,41,+0.9%,30,+3.1%,35,+2.6%,78,-7.6%,64,-1.7%,52,-1.6%,55,-0.1%,61,-0.6%
Randy Foye,28.1,LAC,Wing,286,11,+5.1%,24,+4.7%,25,+5.4%,71,-5.6%,53,+0.2%,69,-8.7%,2,+22.8%,7,+12.6%
Danilo Gallinari,23.2,DEN,Forward,219,8,+6.1%,32,+2.7%,7,+14.7%,63,-3.0%,16,+5.8%,2,+37.2%,94,-12.6%,21,+7.3%
Kevin Garnett,35.5,BOS,Big,733,100,-12.0%,97,-15.5%,54,+0.2%,87,-12.0%,83,-6.5%,80,-13.3%,80,-5.9%,89,-8.4%
Marc Gasol,26.8,MEM,Big,260,54,-0.3%,72,-4.9%,17,+8.1%,28,+3.7%,17,+5.7%,46,+1.4%,77,-5.3%,71,-3.0%
Pau Gasol,31.3,LAL,Big,439,31,+1.9%,60,-2.9%,63,-2.0%,79,-7.9%,76,-4.5%,0,+42.6%,15,+11.0%,2,+18.6%
Rudy Gay,25.2,MEM,Forward,279,91,-5.6%,94,-14.5%,56,-0.2%,0,+26.5%,2,+15.2%,76,-10.7%,97,-17.1%,97,-15.0%
Paul George,21.5,IND,Wing,368,28,+2.1%,35,+1.6%,45,+1.4%,20,+5.6%,25,+3.2%,75,-10.5%,15,+11.0%,28,+5.3%
Taj Gibson,26.4,CHI,Big,137,98,-8.0%,74,-5.6%,49,+1.1%,86,-11.9%,87,-7.2%,87,-16.7%,86,-8.1%,92,-9.5%
Manu Ginobili,34.3,SAS,Wing,386,36,+1.4%,7,+10.8%,55,-0.2%,15,+7.6%,22,+3.9%,98,-32.7%,89,-10.7%,100,-17.7%
Danny Granger,28.5,IND,Wing,418,85,-4.9%,79,-6.9%,74,-4.3%,100,-20.4%,98,-11.7%,99,-37.1%,8,+16.2%,23,+6.5%
Danny Green,24.4,SAS,Wing,283,94,-6.7%,88,-8.7%,67,-2.5%,90,-13.1%,89,-7.8%,20,+14.7%,82,-6.8%,59,-0.4%
Blake Griffin,22.6,LAC,Big,391,14,+4.3%,12,+7.4%,37,+2.2%,91,-13.1%,80,-5.4%,15,+16.7%,20,+10.1%,7,+12.6%
Richard Hamilton,33.7,CHI,Wing,170,24,+3.2%,20,+6.1%,19,+7.6%,47,+0.4%,30,+2.4%,94,-25.0%,31,+5.2%,52,+0.5%
Tyler Hansbrough,26.0,IND,Big,152,7,+6.1%,10,+8.4%,80,-5.9%,32,+2.9%,63,-1.5%,7,+24.0%,30,+5.7%,14,+10.2%
James Harden,22.2,OKC,Wing,621,72,-1.7%,26,+3.3%,76,-4.8%,85,-11.0%,88,-7.3%,78,-11.8%,45,+2.7%,67,-1.8%
Al Harrington,31.7,DEN,Big,162,41,+0.7%,92,-9.5%,94,-12.7%,73,-6.2%,93,-9.1%,12,+18.0%,2,+24.3%,1,+21.6%
Devin Harris,28.7,UTA,Point,119,98,-7.9%,54,-1.1%,3,+24.0%,80,-8.2%,4,+10.5%,93,-24.4%,28,+5.9%,81,-5.6%
Udonis Haslem,31.4,MIA,Big,444,29,+2.1%,15,+7.0%,54,-0.1%,50,-0.5%,56,-0.2%,43,+2.6%,59,-0.7%,56,-0.2%
Spencer Hawes,23.5,PHI,Big,328,76,-2.6%,86,-8.6%,22,+6.4%,42,+1.2%,26,+3.0%,37,+4.1%,79,-5.4%,74,-3.3%
Gordon Hayward,21.6,UTA,Wing,122,6,+6.7%,0,+17.3%,2,+26.5%,33,+2.8%,1,+15.8%,41,+2.7%,68,-2.5%,59,-0.4%
Roy Hibbert,24.9,IND,Big,339,79,-3.0%,98,-16.0%,32,+3.5%,56,-2.0%,50,+0.7%,75,-10.5%,10,+15.9%,15,+9.0%
George Hill,25.5,IND,Combo,344,80,-3.7%,45,+0.1%,47,+1.3%,85,-10.7%,77,-4.7%,86,-16.0%,57,-0.3%,79,-4.4%
Jordan Hill,24.3,LAL,Big,210,43,+0.6%,59,-2.8%,68,-2.7%,22,+5.1%,42,+1.4%,55,-2.7%,48,+2.4%,47,+1.3%
Kirk Hinrich,30.8,ATL,Combo,140,46,+0.4%,19,+6.8%,69,-3.2%,46,+0.5%,59,-0.6%,47,+0.8%,69,-2.6%,64,-1.3%
Jrue Holiday,21.4,PHI,Combo,492,22,+3.2%,61,-2.9%,20,+6.9%,33,+2.8%,20,+4.2%,9,+22.2%,64,-1.9%,36,+3.5%
Ryan Hollins,27.1,BOS,Big,146,13,+4.8%,69,-4.4%,42,+1.5%,7,+11.0%,13,+6.7%,24,+12.1%,16,+10.5%,12,+10.7%
Al Horford,25.4,ATL,Big,107,53,-0.2%,95,-14.8%,5,+19.3%,84,-10.3%,57,-0.3%,24,+11.4%,7,+17.3%,5,+15.4%
Serge Ibaka,22.1,OKC,Big,567,64,-1.2%,89,-9.0%,27,+5.3%,24,+4.5%,20,+4.9%,63,-7.1%,25,+6.5%,44,+2.2%
Andre Iguodala,27.8,PHI,Wing,504,85,-4.9%,64,-3.4%,98,-15.4%,14,+7.8%,54,-0.1%,62,-6.7%,90,-11.7%,93,-10.1%
Stephen Jackson,33.6,SAS,Wing,282,18,+3.9%,33,+2.1%,39,+2.0%,25,+4.1%,28,+2.7%,59,-4.8%,26,+6.2%,39,+3.0%
LeBron James,26.8,MIA,Forward,978,24,+3.0%,2,+15.9%,99,-20.3%,37,+2.3%,89,-7.5%,38,+3.5%,38,+3.9%,43,+2.5%
Al Jefferson,26.8,UTA,Big,140,4,+7.1%,0,+17.3%,2,+29.2%,95,-15.4%,2,+13.0%,61,-6.3%,9,+16.0%,24,+6.4%
Joe Johnson,30.3,ATL,Wing,242,84,-4.7%,83,-7.8%,62,-1.9%,93,-14.2%,95,-9.5%,25,+10.8%,62,-1.6%,42,+2.8%
James Jones,31.1,MIA,Wing,149,66,-1.3%,93,-9.6%,53,+0.3%,39,+1.7%,39,+1.6%,49,+0.5%,50,+2.3%,40,+3.0%
DeAndre Jordan,23.3,LAC,Big,245,2,+9.6%,58,-2.2%,14,+10.6%,29,+3.6%,10,+7.3%,54,-2.1%,0,+34.2%,0,+22.5%
Jason Kidd,38.6,DAL,Point,143,81,-4.0%,3,+15.4%,100,-21.6%,89,-12.9%,100,-16.2%,37,+3.8%,65,-1.9%,63,-1.3%
Ty Lawson,24.0,DEN,Point,241,70,-1.6%,18,+6.8%,71,-3.5%,63,-3.2%,70,-3.3%,46,+1.1%,91,-11.9%,85,-7.0%
Kawhi Leonard,20.3,SAS,Forward,376,19,+3.8%,50,-0.4%,43,+1.5%,61,-2.9%,60,-0.7%,33,+7.6%,4,+21.4%,3,+17.4%
Shawn Marion,33.5,DAL,Forward,139,99,-8.7%,40,+1.2%,96,-13.1%,89,-12.9%,99,-13.0%,64,-7.1%,60,-1.1%,75,-3.4%
Kenyon Martin,33.8,LAC,Big,191,90,-5.4%,65,-3.4%,67,-2.6%,13,+7.9%,31,+2.4%,42,+2.6%,98,-25.3%,98,-17.2%
O.J. Mayo,24.0,MEM,Combo,163,10,+5.4%,33,+2.1%,89,-10.9%,12,+9.0%,46,+1.0%,3,+29.3%,33,+4.8%,9,+12.1%
JaVale McGee,23.8,DEN,Big,181,72,-2.0%,59,-2.5%,91,-11.2%,53,-1.7%,86,-7.1%,79,-12.6%,13,+11.7%,37,+3.5%
Andre Miller,35.6,DEN,Combo,199,75,-2.5%,78,-6.8%,86,-8.9%,55,-1.9%,79,-5.1%,91,-19.2%,12,+12.5%,30,+4.8%
Mike Miller,31.7,MIA,Wing,366,35,+1.4%,76,-5.9%,24,+5.9%,26,+4.0%,18,+4.9%,16,+15.9%,63,-1.9%,34,+3.7%
Paul Millsap,26.7,UTA,Big,138,39,+1.1%,34,+1.9%,44,+1.4%,33,+2.8%,36,+2.0%,10,+20.5%,72,-3.8%,19,+7.9%
Gary Neal,27.1,SAS,Combo,204,3,+7.1%,15,+7.1%,37,+2.3%,4,+14.6%,6,+8.9%,66,-7.6%,47,+2.5%,60,-0.5%
Jameer Nelson,29.7,ORL,Point,181,20,+3.7%,76,-6.3%,77,-4.8%,43,+1.0%,46,+0.9%,19,+15.0%,17,+10.5%,11,+11.6%
Dirk Nowitzki,33.4,DAL,Big,153,0,+14.5%,6,+12.5%,10,+13.2%,1,+23.9%,0,+19.5%,40,+2.9%,22,+7.3%,20,+7.8%
Tony Parker,29.5,SAS,Point,504,93,-6.3%,91,-9.3%,59,-0.9%,92,-13.4%,93,-8.6%,29,+9.2%,46,+2.6%,32,+4.6%
Chris Paul,26.5,LAC,Point,421,25,+2.8%,46,+0.1%,15,+10.3%,74,-6.2%,37,+1.9%,67,-7.8%,18,+10.5%,20,+7.4%
Kendrick Perkins,27.0,OKC,Big,515,80,-3.0%,41,+0.6%,63,-2.1%,27,+3.9%,55,-0.2%,65,-7.6%,83,-7.2%,85,-7.3%
Paul Pierce,34.1,BOS,Forward,775,27,+2.3%,17,+6.9%,28,+3.8%,83,-8.7%,68,-3.0%,13,+17.8%,59,-0.7%,28,+5.2%
Mickael Pietrus,29.7,BOS,Wing,392,59,-0.6%,75,-5.9%,81,-6.1%,15,+7.0%,45,+1.2%,57,-3.8%,37,+3.9%,45,+1.5%
Quincy Pondexter,23.6,MEM,Wing,113,28,+2.2%,55,-1.6%,76,-4.4%,19,+5.7%,38,+1.8%,85,-15.9%,19,+10.4%,37,+3.5%
Zach Randolph,30.3,MEM,Big,247,49,+0.2%,16,+6.9%,12,+12.1%,76,-7.3%,52,+0.4%,44,+2.1%,80,-5.8%,78,-4.0%
JJ Redick,27.4,ORL,Wing,121,71,-1.6%,28,+3.1%,46,+1.3%,21,+5.2%,33,+2.2%,31,+8.4%,96,-16.4%,91,-9.4%
Jason Richardson,30.8,ORL,Wing,148,26,+2.5%,41,+1.0%,13,+11.9%,67,-5.0%,24,+3.6%,67,-7.8%,21,+7.3%,41,+3.0%
Rajon Rondo,25.7,BOS,Point,805,7,+6.2%,4,+14.0%,34,+3.0%,41,+1.6%,37,+1.9%,85,-15.6%,36,+4.0%,50,+1.1%
Thabo Sefolosha,27.5,OKC,Wing,443,33,+1.6%,68,-4.2%,28,+4.0%,11,+9.2%,15,+6.1%,33,+8.3%,66,-2.0%,48,+1.2%
Ramon Sessions,25.6,LAL,Combo,375,38,+1.2%,42,+0.6%,70,-3.2%,16,+6.0%,35,+2.0%,34,+7.6%,67,-2.4%,53,+0.2%
JR Smith,26.1,NYK,Wing,169,57,-0.5%,98,-15.8%,98,-16.6%,2,+22.3%,5,+9.0%,98,-35.9%,29,+5.8%,90,-8.9%
Josh Smith,25.9,ATL,Big,194,50,+0.1%,56,-1.9%,51,+0.5%,18,+5.8%,21,+4.0%,63,-7.0%,62,-1.6%,73,-3.3%
Marreese Speights,24.2,MEM,Big,100,83,-4.1%,84,-7.9%,75,-4.4%,97,-17.1%,98,-11.9%,22,+13.6%,37,+3.9%,22,+6.7%
Tiago Splitter,26.8,SAS,Big,166,12,+4.9%,29,+3.1%,30,+3.7%,11,+9.0%,9,+7.5%,11,+18.8%,88,-9.7%,46,+1.4%
Greg Stiemsma,26.1,BOS,Big,141,2,+7.3%,22,+5.7%,31,+3.6%,9,+9.9%,12,+6.8%,27,+9.7%,34,+4.5%,24,+6.4%
Amar'e Stoudemire,29.0,NYK,Big,139,9,+5.9%,87,-8.6%,1,+31.4%,96,-15.8%,8,+7.5%,2,+29.5%,67,-2.4%,15,+9.5%
Jeff Teague,23.4,ATL,Point,224,63,-1.0%,93,-14.0%,64,-2.2%,54,-1.8%,66,-1.9%,11,+19.0%,81,-6.5%,29,+5.2%
Jason Terry,34.1,DAL,Wing,138,78,-2.8%,62,-2.9%,18,+7.7%,98,-17.4%,92,-8.5%,39,+3.3%,76,-5.2%,70,-2.8%
Ronny Turiaf,28.8,MIA,Big,106,89,-5.3%,89,-8.7%,79,-5.6%,88,-12.5%,94,-9.4%,41,+2.7%,27,+6.2%,26,+5.5%
Hedo Turkoglu,32.6,ORL,Wing,162,11,+4.9%,27,+3.2%,11,+13.0%,81,-8.2%,33,+2.1%,6,+24.6%,51,+1.8%,18,+7.9%
Evan Turner,23.0,PHI,Wing,443,37,+1.4%,11,+7.9%,60,-1.5%,68,-5.0%,75,-3.8%,14,+17.1%,44,+2.7%,31,+4.7%
Dwyane Wade,29.8,MIA,Wing,898,73,-2.4%,52,-0.5%,48,+1.2%,70,-5.3%,73,-3.5%,80,-14.5%,46,+2.6%,68,-2.3%
CJ Watson,27.5,CHI,Point,164,17,+4.0%,23,+5.6%,36,+2.4%,48,+0.2%,49,+0.8%,94,-25.0%,7,+16.7%,13,+10.3%
David West,31.2,IND,Big,415,92,-5.8%,71,-4.8%,20,+6.6%,98,-18.7%,71,-3.4%,90,-18.9%,74,-4.4%,88,-7.8%
Russell Westbrook,23.0,OKC,Point,765,50,+0.1%,20,+6.0%,78,-5.0%,20,+5.6%,59,-0.6%,82,-15.0%,54,+0.0%,82,-5.7%
Lou Williams,25.0,PHI,Point,354,74,-2.4%,57,-2.1%,93,-11.7%,45,+0.7%,74,-3.6%,96,-27.8%,20,+8.2%,57,-0.3%
Marvin Williams,25.4,ATL,Forward,138,37,+1.4%,85,-8.2%,4,+20.6%,75,-6.3%,29,+2.5%,32,+8.3%,32,+5.0%,25,+6.0%
Mo Williams,28.9,LAC,Combo,225,95,-6.8%,85,-8.1%,72,-3.9%,10,+9.2%,32,+2.3%,26,+10.6%,100,-29.0%,98,-17.2%
Metta World Peace,32.0,LAL,Wing,233,45,+0.5%,67,-4.0%,16,+9.1%,28,+3.7%,14,+6.3%,60,-5.4%,28,+6.0%,41,+3.0%
Nick Young,26.4,LAC,Wing,196,93,-6.6%,72,-4.9%,83,-7.3%,8,+9.9%,47,+0.9%,53,-2.0%,98,-23.3%,98,-16.9%
Thaddeus Young,23.4,PHI,Big,275,47,+0.2%,37,+1.4%,29,+3.7%,64,-3.2%,61,-0.9%,89,-18.4%,41,+3.4%,63,-1.2%