Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Steven Adams,27.3,NOP,Big,1604,27,+2.7,21,+1.2,65,-0.4%,9,+13.6,35,+0.3,58,-0.7%,30,+8.4,22,+1.0,28,+1.7%,10,+17.7
LaMarcus Aldridge,35.3,SAS,Big,544,8,+6.6,9,+1.9,94,-2.2%,4,+19.9,30,+0.4,6,+9.6%,16,+16.7,5,+2.0,98,-6.1%,4,+25.7
LaMarcus Aldridge,35.3,BKN,Big,130,85,-4.3,58,-0.3,16,+1.5%,64,-3.8,3,+1.8,1,+17.1%,9,+22.7,92,-1.5,19,+2.6%,90,-16.0
Al-Farouq Aminu,30.1,ORL,Forward,366,69,-2.0,86,-1.5,31,+0.7%,77,-7.6,93,-1.2,22,+5.1%,92,-25.7,58,-0.3,62,-0.8%,41,+2.1
Kyle Anderson,27.1,MEM,Forward,1884,85,-4.4,41,+0.4,73,-0.8%,32,+5.1,37,+0.2,56,-0.3%,22,+13.0,55,-0.2,67,-1.3%,56,-2.4
Giannis Antetokounmpo,25.9,MIL,Big,2010,93,-6.6,82,-1.3,62,-0.3%,63,-3.5,49,+0.0,59,-0.9%,30,+8.1,92,-1.6,46,+0.5%,79,-10.5
Thanasis Antetokounmpo,28.3,MIL,Forward,448,57,-0.5,94,-2.3,47,+0.1%,96,-18.8,95,-1.4,91,-8.1%,97,-37.3,73,-0.7,23,+2.2%,77,-9.4
Carmelo Anthony,36.4,POR,Forward,1671,12,+5.0,71,-0.8,65,-0.4%,61,-3.3,83,-0.7,19,+5.7%,79,-12.6,58,-0.3,86,-3.4%,55,-2.2
Trevor Ariza,35.3,MIA,Forward,836,75,-2.6,19,+1.4,21,+1.2%,22,+8.3,39,+0.2,36,+2.6%,56,-2.0,15,+1.3,34,+1.3%,13,+16.2
D.J. Augustin,33.0,MIL,Point,697,31,+2.1,25,+1.1,68,-0.6%,24,+8.0,43,+0.1,68,-2.9%,57,-2.4,11,+1.5,80,-2.4%,8,+18.9
D.J. Augustin,33.0,HOU,Combo,405,2,+11.0,32,+0.7,23,+1.1%,53,-1.3,53,-0.0,29,+3.6%,57,-2.4,23,+0.9,12,+3.4%,48,-0.4
Harrison Barnes,28.4,SAC,Forward,2101,47,+0.4,87,-1.6,96,-2.4%,83,-9.7,73,-0.4,94,-9.2%,60,-3.3,87,-1.2,73,-1.7%,81,-11.3
Will Barton,29.8,DEN,Wing,1723,22,+3.3,40,+0.4,51,+0.0%,41,+2.1,18,+0.8,23,+4.9%,22,+13.4,57,-0.3,44,+0.5%,59,-3.8
Nicolas Batum,31.9,LAC,Wing,1839,82,-3.7,85,-1.5,44,+0.2%,87,-11.5,87,-0.9,52,+0.2%,86,-19.1,69,-0.6,59,-0.5%,75,-8.9
Aron Baynes,33.9,TOR,Big,978,49,+0.1,32,+0.7,34,+0.6%,29,+5.9,92,-1.2,80,-5.3%,93,-26.0,6,+1.9,45,+0.5%,7,+20.2
Kent Bazemore,31.3,GSW,Wing,1294,91,-5.7,49,+0.1,82,-1.2%,50,-0.3,61,-0.2,85,-6.4%,62,-3.9,37,+0.3,74,-1.9%,35,+4.6
Bradley Beal,27.3,WAS,Wing,2143,8,+6.7,29,+0.8,25,+1.0%,39,+2.7,52,-0.0,46,+1.2%,82,-14.4,23,+0.9,2,+6.2%,24,+9.9
Malik Beasley,23.9,MIN,Wing,1213,30,+2.3,36,+0.5,14,+1.6%,46,+0.6,54,-0.1,49,+0.6%,65,-4.7,29,+0.6,14,+3.1%,36,+4.0
DeAndre' Bembry,26.3,TOR,Wing,947,74,-2.3,94,-2.2,25,+1.0%,94,-17.0,63,-0.2,67,-2.6%,65,-4.7,94,-1.8,27,+1.8%,95,-22.1
Davis Bertans,28.0,WAS,Forward,1462,48,+0.3,26,+1.0,95,-2.3%,12,+12.3,46,+0.1,86,-6.5%,36,+5.0,25,+0.8,92,-4.4%,17,+13.6
Patrick Beverley,32.3,LAC,Combo,823,84,-4.3,52,-0.0,24,+1.0%,42,+1.7,17,+0.8,53,+0.2%,19,+14.9,63,-0.4,48,+0.4%,57,-3.1
Bismack Biyombo,28.2,CHA,Big,1342,37,+1.5,40,+0.4,32,+0.7%,48,+0.2,53,-0.0,51,+0.4%,37,+4.0,32,+0.5,32,+1.4%,44,+0.5
Nemanja Bjelica,32.5,SAC,Big,435,61,-0.9,69,-0.7,11,+1.7%,61,-3.2,34,+0.3,48,+0.9%,24,+11.4,70,-0.6,12,+3.4%,66,-6.4
Nemanja Bjelica,32.5,MIA,Big,152,1,+11.1,89,-1.7,55,-0.1%,90,-13.2,92,-1.2,65,-2.1%,93,-27.0,54,-0.2,15,+3.1%,48,-0.3
Eric Bledsoe,30.9,NOP,Point,2108,14,+4.6,23,+1.1,34,+0.6%,14,+10.9,71,-0.4,23,+4.8%,63,-4.1,10,+1.6,29,+1.7%,5,+22.4
Bojan Bogdanovic,31.5,UTA,Forward,2207,23,+3.2,55,-0.2,55,-0.1%,50,-0.4,68,-0.3,12,+7.0%,72,-8.2,43,+0.2,80,-2.5%,39,+3.2
Devin Booker,24.0,PHX,Wing,2269,8,+6.2,36,+0.6,20,+1.2%,44,+1.4,16,+0.8,28,+3.8%,10,+22.5,63,-0.4,10,+3.7%,83,-12.7
Avery Bradley,29.9,MIA,Combo,203,45,+0.6,17,+1.4,4,+3.0%,12,+12.2,2,+1.9,17,+6.1%,5,+31.8,70,-0.6,45,+0.5%,66,-6.4
Avery Bradley,29.9,HOU,Wing,383,27,+2.7,38,+0.5,60,-0.2%,17,+9.9,11,+1.1,39,+2.0%,6,+27.8,84,-1.1,66,-1.2%,75,-8.9
Malcolm Brogdon,27.9,IND,Combo,1929,64,-1.3,86,-1.6,89,-1.6%,79,-8.2,59,-0.1,77,-4.3%,43,+2.2,92,-1.5,87,-3.4%,88,-15.1
Jaylen Brown,24.0,BOS,Wing,1995,41,+1.0,59,-0.3,41,+0.4%,73,-6.2,67,-0.3,25,+4.5%,84,-16.3,45,+0.1,31,+1.5%,49,-0.5
Reggie Bullock,29.6,NYK,Wing,1960,51,-0.0,12,+1.7,31,+0.7%,9,+13.4,61,-0.2,32,+3.1%,53,-1.2,8,+1.8,38,+1.0%,6,+21.8
Trey Burke,28.0,DAL,Point,854,44,+0.7,64,-0.5,77,-1.0%,67,-5.2,24,+0.6,35,+2.8%,25,+11.3,82,-1.0,85,-3.2%,85,-13.8
Alec Burks,29.3,NYK,Wing,1262,69,-1.9,75,-0.9,81,-1.2%,80,-8.5,59,-0.1,51,+0.3%,63,-4.0,82,-1.0,86,-3.3%,87,-14.5
Jimmy Butler,31.1,MIA,Wing,1732,93,-6.8,81,-1.3,74,-0.8%,82,-9.2,79,-0.5,12,+7.3%,81,-13.3,78,-0.9,77,-2.2%,78,-10.0
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,37,+1.5,60,-0.3,29,+0.8%,62,-3.4,50,+0.0,58,-0.8%,59,-3.2,55,-0.2,20,+2.5%,51,-1.0
Clint Capela,26.5,ATL,Big,1907,96,-8.6,78,-1.1,28,+0.8%,78,-8.1,42,+0.2,5,+10.0%,54,-1.3,90,-1.4,33,+1.3%,86,-14.2
Michael Carter-Williams,29.1,ORL,Combo,797,98,-10.8,98,-3.0,48,+0.1%,96,-18.6,97,-1.7,41,+1.7%,96,-31.2,81,-1.0,68,-1.4%,74,-8.5
Willie Cauley-Stein,27.2,DAL,Big,884,92,-6.2,49,+0.1,77,-1.0%,58,-2.3,83,-0.7,51,+0.4%,89,-21.1,31,+0.6,92,-4.6%,34,+4.7
Jordan Clarkson,28.4,UTA,Combo,1797,7,+6.8,35,+0.6,40,+0.4%,28,+6.1,21,+0.6,92,-8.5%,23,+11.8,46,+0.1,31,+1.5%,35,+4.4
Mike Conley,33.1,UTA,Point,1495,97,-10.2,73,-0.9,62,-0.3%,71,-5.8,84,-0.8,25,+4.5%,85,-16.7,49,-0.1,63,-0.9%,44,+0.6
Pat Connaughton,27.8,MIL,Wing,1568,50,+0.1,55,-0.2,17,+1.4%,73,-6.2,75,-0.4,34,+3.0%,90,-22.5,35,+0.4,26,+1.9%,44,+1.1
DeMarcus Cousins,30.2,HOU,Big,486,74,-2.6,3,+3.0,37,+0.5%,4,+19.7,28,+0.4,90,-7.9%,55,-1.8,2,+2.4,47,+0.4%,2,+32.1
DeMarcus Cousins,30.2,LAC,Big,203,78,-3.1,97,-2.7,9,+2.0%,94,-17.0,75,-0.4,12,+7.0%,63,-4.0,98,-2.7,7,+4.4%,98,-30.2
Robert Covington,29.9,POR,Big,2231,79,-3.1,83,-1.4,67,-0.5%,83,-9.9,63,-0.2,93,-8.6%,78,-12.0,85,-1.1,40,+0.8%,72,-8.0
Jae Crowder,30.3,PHX,Forward,1640,81,-3.5,43,+0.4,12,+1.7%,55,-1.5,40,+0.2,62,-1.6%,52,-0.7,40,+0.2,18,+2.7%,48,-0.3
Seth Curry,30.2,PHI,Wing,1637,64,-1.4,29,+0.8,62,-0.3%,15,+10.4,60,-0.2,52,+0.2%,43,+2.1,25,+0.8,70,-1.5%,21,+11.5
Stephen Curry,32.6,GSW,Point,2151,35,+1.6,41,+0.4,74,-0.8%,44,+1.2,23,+0.6,55,-0.3%,31,+7.6,56,-0.2,68,-1.4%,66,-6.3
Anthony Davis,27.6,LAL,Big,1161,46,+0.5,40,+0.4,41,+0.4%,34,+4.7,83,-0.7,2,+12.4%,80,-13.1,21,+1.1,43,+0.7%,14,+16.0
Ed Davis,31.4,MIN,Big,277,75,-2.7,47,+0.2,20,+1.2%,55,-1.5,86,-0.9,18,+5.8%,89,-21.8,10,+1.5,30,+1.6%,19,+12.5
DeMar DeRozan,31.2,SAS,Forward,2055,2,+10.6,7,+2.1,79,-1.1%,6,+17.9,19,+0.7,39,+1.9%,13,+20.1,12,+1.5,66,-1.2%,10,+17.9
Dewayne Dedmon,31.2,MIA,Big,207,85,-4.4,98,-3.0,37,+0.5%,99,-26.0,67,-0.3,9,+8.2%,65,-4.8,98,-3.0,7,+4.4%,99,-42.0
Matthew Dellavedova,30.1,CLE,Combo,221,43,+0.8,37,+0.5,27,+0.9%,13,+11.6,56,-0.1,35,+2.7%,42,+2.6,31,+0.6,8,+4.2%,14,+15.4
Gorgui Dieng,30.8,MEM,Big,310,18,+3.8,55,-0.2,3,+3.1%,56,-1.7,50,+0.0,66,-2.3%,56,-2.2,62,-0.4,3,+5.2%,56,-2.4
Gorgui Dieng,30.8,SAS,Big,152,0,+16.3,14,+1.6,29,+0.8%,46,+0.6,0,+3.5,22,+5.2%,0,+74.1,95,-1.9,52,+0.0%,98,-33.1
Goran Dragic,34.5,MIA,Point,1314,54,-0.2,51,-0.0,63,-0.3%,56,-1.7,48,+0.0,40,+1.8%,60,-3.3,39,+0.3,76,-2.0%,42,+1.8
Andre Drummond,27.2,CLE,Big,721,44,+0.7,73,-0.8,47,+0.1%,72,-6.2,74,-0.4,93,-8.8%,75,-10.2,68,-0.5,30,+1.6%,66,-6.1
Andre Drummond,27.2,LAL,Big,519,67,-1.7,1,+3.8,87,-1.6%,1,+28.7,18,+0.8,26,+4.3%,14,+18.8,1,+3.1,91,-4.2%,1,+35.0
Kevin Durant,32.1,BKN,Forward,1150,65,-1.4,95,-2.3,73,-0.8%,97,-19.7,85,-0.8,27,+4.0%,88,-20.5,81,-1.0,62,-0.8%,87,-14.8
Wayne Ellington,32.9,DET,Wing,1003,23,+3.1,13,+1.6,12,+1.7%,17,+9.7,74,-0.4,18,+6.0%,78,-11.9,4,+2.1,20,+2.5%,6,+21.2
Joel Embiid,26.6,PHI,Big,1584,70,-2.0,65,-0.5,80,-1.1%,54,-1.3,36,+0.3,25,+4.5%,32,+7.4,81,-1.0,76,-2.2%,73,-8.3
James Ennis,30.3,ORL,Forward,983,71,-2.1,56,-0.2,56,-0.1%,37,+3.3,71,-0.4,68,-2.9%,69,-6.1,46,+0.1,35,+1.2%,30,+7.0
Dante Exum,25.3,CLE,Wing,112,99,-12.1,100,-4.9,6,+2.4%,100,-30.2,0,+2.9,1,+13.4%,2,+41.5,100,-8.0,40,+0.9%,100,-71.0
Derrick Favors,29.3,UTA,Big,1031,1,+12.7,24,+1.1,38,+0.5%,20,+8.9,56,-0.1,84,-6.3%,67,-5.6,22,+1.0,33,+1.3%,17,+13.7
Dorian Finney-Smith,27.5,DAL,Forward,1918,48,+0.1,62,-0.4,58,-0.2%,59,-2.6,35,+0.3,43,+1.5%,42,+2.6,73,-0.7,41,+0.8%,64,-5.9
Bryn Forbes,27.3,MIL,Combo,1286,14,+4.5,4,+2.6,64,-0.4%,4,+19.8,15,+0.9,34,+2.8%,9,+23.4,8,+1.8,77,-2.2%,8,+19.2
Evan Fournier,28.0,ORL,Wing,784,15,+4.3,38,+0.5,14,+1.6%,48,+0.1,30,+0.4,25,+4.5%,69,-6.5,50,-0.1,20,+2.6%,44,+1.1
Evan Fournier,28.0,BOS,Wing,466,54,-0.3,83,-1.3,59,-0.2%,76,-7.2,25,+0.5,61,-1.4%,20,+14.0,96,-1.9,49,+0.3%,92,-17.1
Danilo Gallinari,32.2,ATL,Big,1215,40,+1.2,58,-0.3,83,-1.3%,43,+1.6,76,-0.5,95,-9.7%,72,-8.4,38,+0.3,69,-1.5%,26,+8.7
Langston Galloway,28.9,PHX,Wing,372,69,-1.9,44,+0.3,86,-1.4%,26,+6.7,62,-0.2,19,+5.7%,49,+0.1,25,+0.8,69,-1.5%,15,+15.0
Marc Gasol,35.8,LAL,Big,983,76,-2.7,99,-3.1,11,+1.8%,97,-20.4,98,-1.7,8,+8.5%,94,-29.4,84,-1.1,25,+1.9%,82,-11.7
Rudy Gay,34.2,SAS,Big,1351,97,-9.8,96,-2.5,13,+1.6%,99,-22.3,81,-0.6,54,-0.1%,80,-13.1,96,-1.9,17,+2.8%,96,-26.1
Paul George,30.5,LAC,Forward,1828,95,-8.6,98,-3.0,95,-2.3%,97,-20.8,86,-0.9,90,-7.9%,83,-15.0,95,-1.9,91,-4.3%,94,-20.7
Taj Gibson,35.4,NYK,Big,925,84,-4.2,75,-0.9,91,-1.9%,77,-7.6,43,+0.1,73,-3.5%,29,+9.0,82,-1.0,86,-3.3%,88,-15.1
Rudy Gobert,28.4,UTA,Big,2185,98,-12.1,61,-0.4,70,-0.7%,66,-4.4,37,+0.3,12,+7.2%,31,+7.6,64,-0.5,70,-1.5%,72,-8.1
Aaron Gordon,25.1,ORL,Forward,735,75,-2.7,62,-0.4,94,-2.3%,66,-4.9,41,+0.2,80,-5.1%,38,+3.7,66,-0.5,89,-3.8%,80,-10.9
Aaron Gordon,25.1,DEN,Forward,647,16,+4.2,4,+2.6,61,-0.3%,3,+20.7,17,+0.8,3,+12.0%,44,+1.9,5,+2.0,71,-1.6%,3,+29.7
Eric Gordon,31.9,HOU,Combo,782,88,-4.9,69,-0.7,52,-0.0%,51,-0.7,12,+1.0,4,+10.2%,9,+23.0,93,-1.7,44,+0.6%,88,-15.3
Jerami Grant,26.6,DET,Forward,1821,52,-0.1,67,-0.6,78,-1.0%,58,-2.4,69,-0.3,71,-3.3%,55,-1.9,56,-0.2,78,-2.3%,57,-2.7
Danny Green,33.4,PHI,Forward,1930,38,+1.3,55,-0.2,40,+0.4%,35,+4.3,29,+0.4,49,+0.6%,30,+8.8,77,-0.8,54,-0.2%,55,-2.2
Draymond Green,30.7,GSW,Big,1981,56,-0.5,83,-1.4,82,-1.2%,82,-9.7,57,-0.1,84,-6.1%,71,-6.9,88,-1.3,70,-1.5%,89,-15.7
JaMychal Green,30.4,DEN,Big,1102,72,-2.2,84,-1.5,35,+0.6%,84,-10.2,87,-0.9,75,-3.8%,82,-14.5,67,-0.5,50,+0.2%,64,-5.8
Jeff Green,34.2,BKN,Big,1818,33,+2.0,69,-0.7,27,+0.8%,64,-3.6,79,-0.5,29,+3.6%,65,-4.9,62,-0.4,45,+0.5%,60,-4.3
Blake Griffin,31.6,DET,Big,626,63,-1.1,17,+1.4,68,-0.6%,9,+13.8,62,-0.2,64,-1.8%,19,+15.0,16,+1.3,46,+0.4%,16,+14.4
Blake Griffin,31.6,BKN,Big,548,71,-2.0,48,+0.1,96,-2.4%,50,-0.3,29,+0.4,57,-0.4%,26,+10.8,56,-0.3,92,-4.5%,76,-9.2
Tim Hardaway Jr.,28.6,DAL,Wing,1978,20,+3.6,66,-0.6,78,-1.0%,74,-6.3,64,-0.2,74,-3.7%,46,+0.7,57,-0.3,81,-2.5%,74,-8.4
James Harden,31.2,HOU,Point,290,0,+18.7,28,+0.9,9,+2.1%,50,-0.4,31,+0.4,7,+8.9%,24,+11.8,47,+0.0,17,+2.8%,81,-11.6
James Harden,31.2,BKN,Point,1318,50,+0.1,34,+0.6,68,-0.6%,31,+5.6,69,-0.3,88,-7.1%,66,-5.4,26,+0.7,51,+0.2%,28,+7.7
Maurice Harkless,27.5,MIA,Forward,117,13,+4.9,0,+7.2,0,+6.1%,1,+31.2,11,+1.1,32,+3.3%,47,+0.7,0,+6.7,0,+9.7%,0,+52.3
Maurice Harkless,27.5,SAC,Forward,647,56,-0.4,60,-0.4,57,-0.2%,61,-3.3,67,-0.3,75,-3.7%,41,+2.8,54,-0.2,33,+1.3%,66,-6.4
Montrezl Harrell,26.8,LAL,Big,1540,33,+1.9,6,+2.1,72,-0.7%,11,+12.9,5,+1.6,90,-7.7%,6,+28.1,36,+0.4,62,-0.8%,40,+3.0
Gary Harris,26.1,DEN,Wing,581,56,-0.4,69,-0.7,90,-1.8%,63,-3.6,63,-0.2,8,+8.4%,88,-19.8,63,-0.4,98,-6.6%,41,+2.2
Gary Harris,26.1,ORL,Wing,494,30,+2.3,6,+2.1,1,+4.0%,36,+4.2,3,+1.7,28,+3.8%,8,+25.6,35,+0.4,2,+5.9%,65,-6.1
Joe Harris,29.2,BKN,Wing,2132,84,-4.2,79,-1.1,66,-0.5%,76,-7.3,52,-0.0,41,+1.8%,39,+3.4,87,-1.3,82,-2.9%,86,-14.0
Tobias Harris,28.3,PHI,Forward,2013,68,-1.9,70,-0.7,51,+0.0%,54,-1.4,70,-0.3,78,-4.8%,62,-3.9,68,-0.5,65,-1.1%,58,-3.6
Gordon Hayward,30.6,CHA,Forward,1496,70,-2.0,28,+0.9,62,-0.3%,15,+10.6,54,-0.1,38,+2.0%,37,+3.9,22,+1.0,54,-0.1%,16,+14.3
Juan Hernangomez,25.1,MIN,Big,856,15,+4.3,47,+0.2,88,-1.6%,42,+1.9,67,-0.3,54,-0.1%,71,-7.1,27,+0.7,87,-3.4%,26,+8.7
Willy Hernangomez,26.4,NOP,Big,788,28,+2.6,59,-0.3,90,-1.8%,70,-5.7,51,-0.0,16,+6.2%,60,-3.3,64,-0.5,96,-5.3%,74,-8.8
Buddy Hield,27.9,SAC,Wing,2432,55,-0.4,46,+0.2,75,-0.9%,42,+1.8,37,+0.3,64,-1.9%,35,+5.1,63,-0.4,43,+0.7%,60,-4.2
George Hill,34.5,OKC,Wing,368,19,+3.7,78,-1.1,93,-2.1%,83,-9.8,100,-2.3,80,-5.1%,100,-58.7,13,+1.4,62,-0.7%,22,+11.3
George Hill,34.5,PHI,Combo,295,10,+5.3,77,-1.0,44,+0.3%,82,-9.3,88,-1.0,2,+12.4%,89,-21.5,47,+0.0,49,+0.3%,53,-1.6
Solomon Hill,29.6,ATL,Forward,1472,22,+3.3,64,-0.5,72,-0.7%,59,-2.5,39,+0.2,37,+2.3%,25,+11.3,69,-0.6,82,-2.9%,69,-7.0
Jrue Holiday,30.4,MIL,Combo,1918,81,-3.4,86,-1.6,46,+0.2%,81,-8.8,38,+0.2,69,-3.0%,23,+12.4,95,-1.8,17,+2.8%,92,-16.8
Justin Holiday,31.6,IND,Forward,2167,62,-1.0,76,-1.0,60,-0.2%,82,-9.0,62,-0.2,24,+4.6%,75,-10.6,78,-0.9,79,-2.3%,75,-8.9
Richaun Holmes,27.0,SAC,Big,1780,81,-3.6,81,-1.3,71,-0.7%,85,-10.8,48,+0.0,8,+8.4%,67,-5.7,88,-1.3,75,-2.0%,86,-14.0
Rodney Hood,28.0,POR,Wing,712,57,-0.5,88,-1.7,28,+0.8%,88,-12.0,53,-0.0,42,+1.6%,49,+0.1,95,-1.9,73,-1.8%,94,-20.9
Rodney Hood,28.0,TOR,Wing,213,62,-1.0,97,-2.9,95,-2.3%,95,-18.2,94,-1.3,100,-24.6%,98,-38.5,93,-1.7,58,-0.4%,82,-11.9
Al Horford,34.4,OKC,Big,779,92,-6.2,36,+0.6,49,+0.1%,33,+4.9,92,-1.2,49,+0.6%,78,-12.1,9,+1.7,25,+1.9%,15,+14.8
Danuel House,27.4,HOU,Wing,896,57,-0.5,23,+1.1,20,+1.2%,20,+8.8,5,+1.5,50,+0.6%,5,+32.3,65,-0.5,15,+3.1%,61,-4.9
Dwight Howard,34.9,PHI,Big,1156,27,+2.7,30,+0.8,19,+1.3%,52,-1.1,58,-0.1,79,-4.9%,69,-6.4,18,+1.2,5,+4.7%,31,+6.5
Serge Ibaka,31.1,LAC,Big,954,62,-1.0,76,-1.0,23,+1.0%,62,-3.3,57,-0.1,16,+6.2%,49,+0.0,67,-0.5,64,-1.0%,55,-2.2
Andre Iguodala,36.8,MIA,Forward,1329,59,-0.6,89,-1.7,88,-1.6%,90,-13.6,93,-1.2,81,-5.6%,92,-24.4,58,-0.3,88,-3.5%,67,-6.6
Ersan Ilyasova,33.5,UTA,Big,112,79,-3.1,96,-2.6,1,+4.3%,92,-14.5,2,+2.1,10,+7.9%,11,+22.2,100,-5.5,3,+5.2%,100,-55.2
Joe Ingles,33.1,UTA,Forward,1863,45,+0.7,8,+2.1,83,-1.2%,7,+16.4,10,+1.1,77,-4.3%,8,+24.1,27,+0.7,80,-2.5%,26,+8.3
Brandon Ingram,23.2,NOP,Forward,2089,33,+1.9,48,+0.1,83,-1.2%,32,+5.1,46,+0.1,58,-0.8%,26,+10.8,45,+0.1,40,+0.8%,37,+3.8
Kyrie Irving,28.6,BKN,Combo,1884,25,+2.9,85,-1.5,93,-2.1%,81,-8.8,58,-0.1,34,+3.0%,36,+4.9,87,-1.2,84,-3.0%,84,-13.0
Reggie Jackson,30.5,LAC,Combo,1508,48,+0.3,8,+1.9,55,-0.1%,11,+12.6,21,+0.6,68,-2.9%,14,+19.3,20,+1.1,47,+0.4%,27,+7.9
LeBron James,35.8,LAL,Wing,1500,91,-5.8,50,+0.0,40,+0.4%,41,+2.2,57,-0.1,4,+10.5%,59,-2.8,42,+0.2,34,+1.2%,32,+6.1
James Johnson,33.7,DAL,Forward,477,28,+2.6,22,+1.2,8,+2.1%,31,+5.3,12,+1.0,64,-1.8%,17,+16.0,42,+0.2,15,+3.0%,46,-0.0
James Johnson,33.7,NOP,Forward,537,15,+4.4,68,-0.6,18,+1.4%,79,-8.2,22,+0.6,36,+2.6%,25,+11.0,93,-1.7,25,+2.0%,95,-23.9
Stanley Johnson,24.4,TOR,Forward,973,29,+2.5,26,+1.0,27,+0.8%,31,+5.3,15,+0.9,71,-3.4%,12,+20.5,39,+0.3,39,+0.9%,42,+1.8
Tyler Johnson,28.5,BKN,Combo,632,51,-0.1,11,+1.8,6,+2.5%,25,+7.3,26,+0.5,19,+5.7%,46,+0.8,14,+1.4,6,+4.7%,15,+14.6
